iso3,country_name,year,control_of_corruption,education_expenditure_pct_gdp,exports_pct_gdp,fdi_net_inflows,gdp_current_usd,gdp_per_capita_ppp,government_effectiveness,inflation_consumer_prices,internet_penetration,labor_force,mobile_subscriptions_per100,patent_applications_residents,political_stability,population,rd_expenditure,regulatory_quality,rule_of_law,tertiary_education,unemployment_rate,voice_accountability
SWE,Sweden,2020,2.09451055526733,7.95333003997803,44.2873771533388,18307766875.476,544265668451.678,57489.2657196219,1.6700267791748,0.497367318853572,94.5394,5463932.0,123.549,1764.0,0.997376799583435,10353442.0,3.4896,1.67861640453339,1.76741015911102,79.1196365356445,8.291,1.49804127216339
SWE,Sweden,2021,2.09849810600281,7.60224008560181,47.4842370278491,57981119709.6784,631693331300.776,62731.700616293,1.61025524139404,2.16319736447153,94.6703,5504637.0,124.961,1771.0,1.01450800895691,10415811.0,3.40216,1.74532163143158,1.69935715198517,85.9426193237305,8.803,1.49274754524231
SWE,Sweden,2022,2.06152534484863,7.31909990310669,54.3120633586152,53782285500.4412,575071237640.921,67075.6762724717,1.5724048614502,8.36929098869189,95.0097,5586140.0,140.782,,0.910905122756958,10486941.0,3.40822,1.68157696723938,1.68850898742676,83.8976135253906,7.417,1.52612793445587
SWE,Sweden,2023,2.0282461643219,,55.1958779701806,18673173170.72,578990915246.07,69226.3272756663,1.60138332843781,8.54862489748902,95.7033,5661389.0,140.266,,0.758365273475647,10536632.0,,1.71801710128784,1.60402345657349,81.3998184204102,7.611,1.57483160495758
SWE,Sweden,2024,,,54.3095809724471,27034877940.548,603715224265.798,71844.9129880579,,2.83581658224034,95.5293,5680083.0,,,,10569709.0,,,,,8.4,
SYC,,2013,,,,,1333160407.38516,22487.2497747,,,50.40000153,,,,,89949.0,,,,3.50154479917611,,
SYC,,2014,,,,,1387577870.08161,24984.526915426,,,51.25469971,,,,,91359.0,,,,7.29119296649992,,
SYC,,2015,,,,,1432403352.12944,25435.2289894362,,,54.25960159,,,,,93419.0,,,,16.4973007303906,,
SYC,,2016,,,,,1568513348.14463,28811.3970334958,,,56.51470184,,,,,94677.0,0.2017,,,25.6358902463449,,
SYC,,2017,,,,,1675370641.01416,30674.6487335442,,,62.55310059,,,,,95843.0,,,,42.2082018927445,,
SYC,,2018,,,,,1784313926.76807,32091.2988657346,,,69.23660278,,,,,96762.0,,,,38.8581314878893,,
SYC,,2019,,,,,1868690096.73454,34219.061370118,,,76.63420105,,,,,97625.0,,,,41.2970430107527,,
SYC,,2020,,,,,1382551751.56908,31055.9442055039,,,79.25170135,,,,,98462.0,,,,26.934264107039,,
SYC,,2021,,,,,1487173794.80528,29979.8272686091,,,81.99530029,,,,,99258.0,,,,26.8701526144608,,
SYC,,2022,,,,,2018346588.73752,29972.8758315937,,,84.83380127,,,,,119878.0,,,,13.930414075936,,
SYC,,2023,,,,,2187379754.66167,31780.7838341965,,,86.001297,,,,,119773.0,,,,14.0341370902195,,
SYC,,2024,,,,,2167239562.46013,33238.5800343754,,,87.81800079,,,,,121354.0,,,,14.5342502593994,,
THA,Thailand,2013,-0.372668325901031,4.12402009963989,67.1711410731483,15935960664.8073,420333654592.547,15215.9492506383,0.16293603181839,2.18488618530687,28.94,39678084.0,134.367,1572.0,-1.31168270111084,69845114.0,0.44164,0.130639657378197,-0.139277547597885,49.6879408184566,0.249,-0.429994702339172
THA,Thailand,2014,-0.480822622776031,3.91917751852112,68.3941351612178,4975455660.4459,407339040197.651,15365.3175402829,0.256995350122452,1.8951418189878,34.8861,39964948.0,138.281,1006.0,-0.906386315822601,70216367.0,0.47988,0.174806475639343,-0.220402136445045,49.9091820021394,0.576,-0.874908924102783
THA,Thailand,2015,-0.555973410606384,3.86397622727286,67.6366902705865,8927579182.16216,401296238228.084,15791.1714762207,0.238737538456917,-0.900424963291569,39.3161,40014953.0,145.933,1029.0,-0.995044946670532,70540795.0,0.61609,0.195901736617088,-0.188114643096924,45.713134717198,0.597,-0.969038724899292
THA,Thailand,2016,-0.451746016740799,3.76761756770937,67.0708839693011,3486184390.30069,413366349747.508,16671.2506902144,0.22570513188839,0.188149704448143,47.505,39822992.0,168.881,1098.0,-0.991300225257874,70859841.0,0.77829,0.0528686940670013,-0.0282307099550962,49.3227291503798,0.688,-1.022944688797
THA,Thailand,2017,-0.446126043796539,3.46532147640365,66.6728324663767,8285169819.69135,456356813536.764,17573.339815536,0.257845818996429,0.665631893135106,52.8919,39720340.0,170.784,979.0,-0.754879415035248,71160187.0,1.00166,0.0076168579980731,0.013869789429009,47.427491541895,0.83,-1.04547691345215
THA,Thailand,2018,-0.458226591348648,3.19769395901619,64.838096899332,13747219811.1792,506754208404.485,18876.2208766741,0.254539996385574,1.06389754183024,56.8175,40193292.0,175.266,904.0,-0.799416124820709,71376079.0,1.11374,-0.0440966561436653,-0.0040311887860298,46.1667791174286,0.765,-1.017458319664
THA,Thailand,2019,-0.47199535369873,3.02221411183282,59.5188906218859,5534140214.60468,543976691793.886,19963.3918407099,0.260609537363052,0.706728601314311,66.6524,39952678.0,181.222,865.0,-0.491406112909317,71522271.0,1.14317,-0.0219450928270817,0.0887417942285538,44.9880040072053,0.716,-0.846085667610168
THA,Thailand,2020,-0.483811765909195,3.15314171737183,51.4944266088919,-4293910676.95961,500461898480.246,19163.7415152349,0.201812535524368,-0.845937147357041,77.8437,40252215.0,162.328,863.0,-0.578270494937897,71641484.0,1.32818,0.0636607557535172,0.111505389213562,42.5900878816865,1.099,-0.809261918067932
THA,Thailand,2021,-0.478870928287506,2.98212428478268,58.5593891849287,15389597696.242,506194668789.937,20242.7700035656,0.220056802034378,1.23039541318384,85.2696,40439671.0,168.485,867.0,-0.56877988576889,71727332.0,1.20807,0.0835350751876831,0.0937988311052322,43.4690405127808,1.215,-0.789397776126862
THA,Thailand,2022,-0.452444344758987,2.61187022798634,65.3727641914083,11854822037.8762,495644697587.661,22243.0747727026,0.127444162964821,-1.61068030486688,87.9772,40754371.0,176.223,,-0.393339306116104,71735329.0,1.15902,0.165019407868385,0.0657474175095558,43.29484965617,0.94,-0.620351493358612
THA,Thailand,2023,-0.489050775766373,2.52122219628772,65.4445629404008,10327587425.687,515906283940.933,23519.2120979823,0.171705812215805,8.47805174421543,89.5353,41287040.0,168.643,,-0.280302882194519,71702435.0,,0.158257782459259,0.244872748851776,45.4407811172674,0.733,-0.450371354818344
THA,Thailand,2024,,,70.0497307410759,14302158846.415,526517658841.684,24712.0658575135,,1.36580540798037,90.8672,41014040.0,,,,71668011.0,,,,44.9845744019321,0.781,
TUN,Tunisia,2013,-0.0415828749537468,,44.889705324588,1058622582.18394,48685446413.953,10671.569727457,-0.0587426014244556,5.31623531326689,43.8,4026064.0,114.101,112.0,-0.902563273906708,11141361.0,0.637,-0.285445630550385,-0.178838014602661,34.2130088806152,15.934,-0.0844910442829132
TUN,Tunisia,2014,-0.0190627872943878,,42.947465118132,1024754443.57724,50271812920.612,10946.8935757638,-0.0663211718201637,4.62555099534031,46.16,4050207.0,126.692,142.0,-0.851661503314972,11274288.0,0.61988,-0.339506477117538,-0.0688236951828003,33.7252311706543,14.259,0.192878887057304
TUN,Tunisia,2015,-0.0771782845258713,6.22044992446899,38.3998387567342,970521888.740202,45779494041.9295,10782.5438382441,-0.102187946438789,4.437371273215,46.5,4077612.0,128.009,180.0,-0.960177004337311,11402264.0,0.59413,-0.388389468193054,-0.0464702546596527,33.373851776123,15.159,0.241306498646736
TUN,Tunisia,2016,-0.163240566849709,,38.2952955757822,622569482.161978,44360072680.4476,10993.6638464522,-0.206498697400093,3.62939937384381,49.6,4133705.0,123.883,235.0,-1.13972234725952,11528674.0,0.56539,-0.453965753316879,0.0215999912470579,31.2128105163574,15.557,0.303652375936508
TUN,Tunisia,2017,-0.159596651792526,,41.7207863819275,810936482.841997,42163530590.9462,11288.7800135085,-0.0507351271808147,5.30884839565844,55.5002,4149640.0,123.034,172.0,-1.02349054813385,11650498.0,0.69954,-0.36254346370697,0.0937891378998756,30.9277496337891,15.33,0.161945834755898
TUN,Tunisia,2018,-0.114437341690063,,45.4857481712255,991385678.114219,42686504459.801,11841.4061980603,-0.0065353824757039,7.30759176031652,64.1908,4284730.0,125.533,180.0,-0.868207275867462,11765514.0,0.71645,-0.494956314563751,0.0533135384321213,30.9594707489014,15.459,0.191409721970558
TUN,Tunisia,2019,-0.139625027775764,6.17373240410185,45.9503306922947,815012991.372017,41905642418.825,12494.7905733455,-0.0353735610842705,6.72007532863799,66.7,4418079.0,124.387,,-0.877084732055664,11875081.0,0.74658,-0.385123878717422,0.0871418714523315,31.4410896301269,17.153,0.266348570585251
TUN,Tunisia,2020,-0.115354247391224,7.26507545467782,37.9918009809033,623075275.921852,42491780918.361,11918.066205483,-0.186425104737282,5.63415115897625,68.5564,4082144.0,124.042,,-0.59432578086853,11974057.0,,-0.303489238023758,0.141534477472305,32.5181999206543,17.651,0.283747613430023
TUN,Tunisia,2021,-0.262329339981079,6.67984656240779,41.7802023040094,547411353.644915,47073234359.1819,12444.3264026887,-0.207107126712799,5.706350208307,68.3155,4089131.0,129.846,,-0.75655198097229,12048622.0,,-0.4002965092659,0.0663029253482819,33.2740287780762,16.632,0.109903484582901
TUN,Tunisia,2022,-0.299796938896179,6.8049896073928,51.325939710781,643213141.17869,44929920092.7955,13618.5389918651,-0.262752622365952,8.30646124447623,70.5532,4232595.0,131.875,,-0.594559073448181,12119334.0,,-0.414175897836685,-0.112762130796909,37.1276893615723,15.3,-0.248100206255913
TUN,Tunisia,2023,-0.341899782419205,6.73398856321206,53.0393939110608,705491409.559272,48205328303.3398,14040.5961148142,-0.300515085458755,9.32899597507865,72.3542,4220581.0,134.136,,-0.630951106548309,12200431.0,,-0.6191326379776,-0.138983190059662,38.1219482421875,15.106,-0.21289698779583
TUN,Tunisia,2024,,,50.0016900287054,759601641.198674,51332285656.5422,14521.0080937638,,7.20661657168794,,4241942.0,,,,12277109.0,,,,,15.341,
TUR,Turkiye,2013,0.0915075615048409,4.34481000900269,24.403259811358,13563000000.0,962167643588.925,22475.2909778388,0.398709654808044,7.49309030547693,46.25,29149709.0,91.1758,4392.0,-1.24993252754211,76147624.0,0.81206,0.463030308485031,-0.0046927677467465,79.6469573974609,9.713,-0.251418113708496
TUR,Turkiye,2014,-0.134328410029411,4.41258001327515,25.8173246854016,13337000000.0,942343431928.654,24192.537613837,0.392252773046494,8.85457271364324,51.0374,29521920.0,92.1219,4766.0,-1.08603596687317,77181884.0,0.8564,0.432501822710037,-0.0760362073779106,86.9976806640625,9.901,-0.338507890701294
TUR,Turkiye,2015,-0.161549240350723,4.30550003051758,25.280784580735,19263000000.0,865460050683.656,25890.0548901058,0.199524775147438,7.67085364845877,53.745,30550902.0,92.0327,5352.0,-1.49530971050262,78218479.0,0.96732,0.273797631263733,-0.23225000500679,95.5645065307617,10.304,-0.367835342884064
TUR,Turkiye,2016,-0.199177414178848,4.62773990631104,23.6322024334399,13835000000.0,870818016909.84,26730.7599731835,-0.0065070367418229,7.7751341532833,58.3477,31514194.0,91.9287,6230.0,-2.00721478462219,79277962.0,1.11979,0.193467319011688,-0.341492354869843,103.71558380127,10.899,-0.607129514217377
TUR,Turkiye,2017,-0.208805039525032,4.32368993759155,26.5394989930636,11190000000.0,863874522365.276,28353.5406410966,0.0138382893055677,11.1443110840765,64.6846,32535361.0,93.6408,8175.0,-1.78637635707855,80312698.0,1.17632,0.0434691049158573,-0.317272514104843,110.534072875977,10.919,-0.705634355545044
TUR,Turkiye,2018,-0.35130301117897,4.29729986190796,31.7278536539697,12450000000.0,788356985773.667,28640.3401839802,-0.0684682950377464,16.3324638988928,71.0428,33302540.0,94.9086,7156.0,-1.31519985198975,81407204.0,1.27093,0.01624720916152,-0.390099376440048,115.462463378906,10.956,-0.84590607881546
TUR,Turkiye,2019,-0.325921058654785,4.44776010513306,33.0298811646869,9507000000.0,775853144222.613,29016.4555653445,-0.0204638708382845,15.1768215720022,73.9767,33686201.0,94.6498,7871.0,-1.37818169593811,82579440.0,1.3196,-0.0204177498817444,-0.346833646297455,117.005470275879,13.73,-0.834213256835938
TUR,Turkiye,2020,-0.36175400018692,4.03382015228271,28.7400043468285,7522000000.0,733628247119.077,29209.3308866883,-0.15879775583744,12.2789574462574,77.6696,31770146.0,95.3961,7920.0,-1.14388263225555,83384680.0,1.36748,-0.0247927252203226,-0.418659001588821,118.883682250977,13.148,-0.860594511032104
TUR,Turkiye,2021,-0.408259898424149,3.53787994384766,35.0536332850518,12674000000.0,839938668172.134,32105.5474400506,-0.119116462767124,19.5964926913324,81.4084,33490693.0,99.5415,8234.0,-1.13679277896881,84147318.0,1.40209,-0.100666180253029,-0.433712124824524,125.763786315918,11.969,-0.85993480682373
TUR,Turkiye,2022,-0.468106269836426,3.09572005271912,38.1412107474416,13784000000.0,926097476913.818,39564.1103267333,-0.199645325541496,72.3088359891207,83.4372,35081594.0,103.721,,-1.03223478794098,84979913.0,1.32343,-0.244638904929161,-0.459680616855621,127.577972412109,10.465,-0.926404356956482
TUR,Turkiye,2023,-0.50248908996582,,31.9135926809724,10657000000.0,1141242864657.45,42786.2004948664,-0.247911587357521,53.8594087593315,85.9607,35554975.0,105.684,,-1.01108038425446,85325965.0,,-0.229510217905045,-0.511972904205322,,9.388,-0.860576987266541
TUR,Turkiye,2024,,,27.5682232095509,11698000000.0,1359123768774.12,45639.0192735944,,58.5064507300343,87.3079,36409307.0,,,,85518661.0,,,,,8.8,
UGA,,2013,,,,,28915786516.6123,2044.88182485845,,,5.099999905,,,,,35337042.0,,,,,1.91,
UGA,,2014,,,,,32612397257.4458,2134.00916281741,,,5.400000095,,,,,36395539.0,0.14265,,,4.61899995803833,2.357,
UGA,,2015,,,,,32387183730.1002,2189.96485919003,,,5.699999809,,,,,37531446.0,,,,,2.681,
UGA,,2016,,,,,29203988696.2626,2165.29759404413,,,5.9,,,,,38799152.0,,,,,3.002,
UGA,,2017,,,,,30744473841.424,2157.95747503369,,,7.417900085,,,,,40177388.0,,,,,3.428,
UGA,,2018,,,,,32927025619.6795,2312.05752813495,,,9.326299667,,,,,41565831.0,,,,,3.249,
UGA,,2019,,,,,35353061003.4359,2441.37445233821,,,11.72579956,,,,,42999637.0,,,,,3.057,
UGA,,2020,,,,,37600368241.6657,2532.21950102069,,,7.4,,,,,44457152.0,,,,,3.819,
UGA,,2021,,,,,40529788748.6737,2684.92035939744,,,10.0,,,,,45910930.0,,,,,3.416,
UGA,,2022,,,,,45565333210.9108,2919.17775407108,,,9.636899948,,,,,47312719.0,,,,,2.885,
UGA,,2023,,,,,48768955863.3175,3097.63702430619,,,9.286999702,,,,,48656601.0,0.4383,,,,2.754,
UGA,,2024,,,,,53911907086.1525,3273.2671741364,,,8.949831061,,,,,50015092.0,,,,,2.74,
UKR,,2013,,,,,190498811460.028,10903.8251953125,,,40.954128997,,,,,46126770.0,0.733,,,81.5320112568844,7.17,
UKR,,2014,,,,,133503871861.723,10493.7451171875,,,46.2359754571651,,,,,45972380.0,0.65034,,,83.7842174613245,9.27,
UKR,,2015,,,,,91030967789.0717,9921.833984375,,,48.8846436813218,,,,,45784896.0,0.61477,,,76.8646556476929,9.14,
UKR,,2016,,,,,93355869403.9223,10864.6572265625,,,53.0009695981884,,,,,45616832.0,0.48339,,,77.0398374695438,9.35,
UKR,,2017,,,,,112090505081.739,11536.0810546875,,,58.8894794459775,,,,,45436041.0,0.44878,,,80.1990246943391,9.5,
UKR,,2018,,,,,130891088293.55,12554.8486328125,,,62.5531553933869,,,,,45208907.0,0.47113,,,81.4946716210446,8.799,
UKR,,2019,,,,,153883047509.577,14217.486328125,,,70.1248442995263,,,,,44957458.0,0.43384,,,84.48135621115,8.194,
UKR,,2020,,,,,156617722013.342,15541.02734375,,,75.03790912,,,,,44680014.0,0.40318,,,82.1345992180731,9.475,
UKR,,2021,,,,,199765859570.935,17846.408203125,,,79.21829353,,,,,44298640.0,0.38478,,,75.9079435107907,9.834,
UKR,,2022,,,,,161989520721.19,14770.0712890625,,,80.47429657,,,,,41048766.0,0.32673,,,,,
UKR,,2023,,,,,181221517868.744,17665.34375,,,81.58059692,,,,,37732836.0,0.32209,,,82.5533599853516,,
UKR,,2024,,,,,190741262414.705,18550.462890625,,,82.47489929,,,,,37860221.0,0.36988,,,87.1920013427734,,
URY,Uruguay,2013,1.39722573757172,4.23892021179199,23.3531364247538,986930050.603523,61337621933.7857,20661.3793411187,0.397321581840515,8.57513504005397,57.69,1702341.0,157.471,,0.804738223552704,3345337.0,0.29118,0.715800821781158,0.576609134674072,59.9512588300598,6.444,1.08520102500916
URY,Uruguay,2014,1.38809323310852,4.26735019683838,23.5426616139817,4085227626.74536,61496186973.902,21867.8112276315,0.435041129589081,8.87735333229828,61.4625,1739488.0,163.783,37.0,0.99187958240509,3356334.0,0.31707,0.723710596561432,0.761607766151428,59.826704311423,6.547,1.10781645774841
URY,Uruguay,2015,1.3004002571106,4.20636987686157,22.4778512515741,2673041339.41285,57680327998.6689,22168.6114189676,0.454686135053635,8.66626987079328,64.5708,1724536.0,153.368,26.0,0.994889318943024,3368017.0,0.35109,0.588026165962219,0.736542940139771,57.7897211461691,7.488,1.14334154129028
URY,Uruguay,2016,1.24705672264099,4.36420011520386,26.9316576016427,-515650078.425119,57480787465.2716,22840.5507069805,0.504967212677002,9.6394134763508,66.4,1725328.0,151.415,,1.04852175712585,3379283.0,0.37391,0.681275367736816,0.619055449962616,59.6462945758069,7.841,1.16300630569458
URY,Uruguay,2017,1.25341796875,4.41787004470825,25.9311810606296,2686509353.42749,65005997963.4822,23606.6278007958,0.404940634965897,6.2180938256186,70.3224,1721302.0,150.44,23.0,1.04009222984314,3388438.0,0.44052,0.644548296928406,0.557142913341522,59.7518904286933,7.89,1.1673538684845
URY,Uruguay,2018,1.20765292644501,4.60361003875732,26.4215439434306,1726550037.27184,65344577415.7535,24386.4948473952,0.504864871501923,7.60653360377047,80.7268,1718627.0,131.363,,1.02414608001709,3394534.0,0.50484,0.623031616210938,0.570747196674347,60.2781342968002,8.336,1.19108092784882
URY,Uruguay,2019,1.19539678096771,4.62833976745605,27.9053695836796,1466600721.56301,62222313618.8454,25782.6890198871,0.643020868301392,7.88198870879619,83.3515,1721844.0,133.237,,1.02829706668854,3397206.0,0.56805,0.61363160610199,0.603468060493469,61.9644279466795,8.836,1.22502756118774
URY,Uruguay,2020,1.36466670036316,4.54292011260986,26.188280623321,973445343.93392,53559359261.826,25725.258216942,0.730210959911346,9.75640636078194,85.471,1665492.0,133.902,,1.05496430397034,3398968.0,0.67468,0.687180042266846,0.647405028343201,64.9332150107214,10.413,1.30677044391632
URY,Uruguay,2021,1.58596456050873,4.46065998077393,32.944605201732,5165277108.36511,60739084240.8633,29431.8850087471,0.799662232398987,7.74791402314762,87.6444,1721005.0,138.113,,1.04597175121307,3396695.0,0.61447,0.719142973423004,0.698062181472778,75.1713873701582,9.328,1.28641426563263
URY,Uruguay,2022,1.61050200462341,4.5073299407959,33.3316130133263,8810431894.6504,70594110920.0358,33000.918699951,0.849587678909302,9.10437983075437,89.873,1733922.0,139.829,,1.08582961559296,3390913.0,0.62592,0.713579416275024,0.767947494983673,76.3977408357972,7.877,1.28492343425751
URY,Uruguay,2023,1.57394731044769,4.81125020980835,28.1403012343037,-5248090937.05745,77991666837.7382,34470.9322201143,0.850249707698822,5.86910359896119,89.896,1779292.0,141.719,,0.964887142181396,3388081.0,,0.675111055374146,0.717662572860718,79.9536903496537,8.355,1.28379380702972
