iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst
EST,Estonia,Europe & Central Asia,High income,99.63,Q2,Adopción,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,1.0,43.0,1.0,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,1.0,1.0,22,True,False,0.0,-23.10499999999999,,mejor de su grupo
GRC,Greece,Europe & Central Asia,High income,78.76,Q2,Adopción,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,10.0,0.5909090909090909,22,False,False,20.86999999999999,-2.2349999999999994,,
ROU,Romania,Europe & Central Asia,High income,55.66,Q2,Adopción,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,Europe & Central Asia,region,22.0,0.045454545454545456,22,False,True,43.97,20.86500000000001,,peor de su grupo
HRV,Croatia,Europe & Central Asia,High income,71.67,Q2,Adopción,oxford_public_sector_adoption,oxford_public_sector_adoption,observed_or_score,28.0,16.0,0.37209302325581395,43,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,17.0,0.2727272727272727,22,False,False,27.959999999999994,4.855000000000004,,
NOR,Norway,Europe & Central Asia,High income,74.84,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,10.0,34.0,0.7906976744186046,43,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,5.0,0.8181818181818182,22,False,False,5.969999999999999,-5.335000000000008,,
IRL,Ireland,Europe & Central Asia,High income,70.58,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,16.0,28.0,0.6511627906976745,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,8.0,0.6818181818181818,22,False,False,10.230000000000004,-1.0750000000000028,,
FRA,France,Europe & Central Asia,High income,80.81,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,2.0,42.0,0.9767441860465116,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,1.0,1.0,22,True,False,0.0,-11.305000000000007,,mejor de su grupo
ESP,Spain,Europe & Central Asia,High income,74.22,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,13.0,31.0,0.7209302325581395,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,7.0,0.7272727272727273,22,False,False,6.590000000000003,-4.715000000000003,,
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,77.18,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,3.0,0.9090909090909091,22,False,False,3.6299999999999955,-7.675000000000011,,
GBR,United Kingdom,Europe & Central Asia,High income,77.75,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,3.0,41.0,0.9534883720930233,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,2.0,0.9545454545454546,22,False,False,3.0600000000000023,-8.245000000000005,,
BEL,Belgium,Europe & Central Asia,High income,65.17,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,27.0,17.0,0.3953488372093023,43,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,16.0,0.3181818181818182,22,False,False,15.64,4.334999999999994,,
CHE,Switzerland,Europe & Central Asia,High income,66.95,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,25.0,19.0,0.4418604651162791,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,15.0,0.36363636363636365,22,False,False,13.86,2.5549999999999926,,
SWE,Sweden,Europe & Central Asia,High income,69.45,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,22.0,22.0,0.5116279069767442,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,12.0,0.5,22,False,False,11.36,0.05499999999999261,,
AUT,Austria,Europe & Central Asia,High income,69.72,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,10.0,0.5909090909090909,22,False,False,11.090000000000003,-0.2150000000000034,,
HUN,Hungary,Europe & Central Asia,High income,63.17,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,30.0,14.0,0.32558139534883723,43,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,18.0,0.22727272727272727,22,False,False,17.64,6.334999999999994,,
DNK,Denmark,Europe & Central Asia,High income,74.75,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,11.0,33.0,0.7674418604651163,43,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,6.0,0.7727272727272727,22,False,False,6.060000000000002,-5.2450000000000045,,
DEU,Germany,Europe & Central Asia,High income,76.78,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,6.0,38.0,0.8837209302325582,43,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,4.0,0.8636363636363636,22,False,False,4.030000000000001,-7.275000000000006,,
POL,Poland,Europe & Central Asia,High income,69.14,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,23.0,21.0,0.4883720930232558,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,13.0,0.45454545454545453,22,False,False,11.670000000000002,0.3649999999999949,,
CZE,Czech Republic,Europe & Central Asia,High income,64.56,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,29.0,15.0,0.3488372093023256,43,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,17.0,0.2727272727272727,22,False,False,16.25,4.944999999999993,,
ITA,Italy,Europe & Central Asia,High income,68.81,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,24.0,20.0,0.46511627906976744,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,14.0,0.4090909090909091,22,False,False,12.0,0.6949999999999932,,
BGR,Bulgaria,Europe & Central Asia,High income,56.6,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,38.0,6.0,0.13953488372093023,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,Europe & Central Asia,region,21.0,0.09090909090909091,22,False,False,24.21,12.904999999999994,,
FIN,Finland,Europe & Central Asia,High income,70.3,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,17.0,27.0,0.627906976744186,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,9.0,0.6363636363636364,22,False,False,10.510000000000005,-0.7950000000000017,,
EST,Estonia,Europe & Central Asia,High income,69.56,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,20.0,24.0,0.5581395348837209,43,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,11.0,0.5454545454545454,22,False,False,11.25,-0.05500000000000682,,
GRC,Greece,Europe & Central Asia,High income,60.51,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,32.0,12.0,0.27906976744186046,43,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,19.0,0.18181818181818182,22,False,False,20.300000000000004,8.994999999999997,,
ROU,Romania,Europe & Central Asia,High income,56.73,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,37.0,7.0,0.16279069767441862,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,Europe & Central Asia,region,20.0,0.13636363636363635,22,False,False,24.080000000000005,12.774999999999999,,
HRV,Croatia,Europe & Central Asia,High income,49.79,Q3,Innovación,oxford_total_score,oxford_total_score,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,Europe & Central Asia,region,22.0,0.045454545454545456,22,False,True,31.020000000000003,19.714999999999996,,peor de su grupo
NOR,Norway,Europe & Central Asia,High income,38.4376646095288,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,22.0,21.0,0.5,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,15.0,0.36363636363636365,22,False,False,26.015067879029793,4.1453032607008495,,
IRL,Ireland,Europe & Central Asia,High income,43.6818679425728,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,16.0,27.0,0.6428571428571429,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,10.0,0.5909090909090909,22,False,False,20.770864545985795,-1.0989000723431488,,
FRA,France,Europe & Central Asia,High income,48.8877385687134,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,12.0,31.0,0.7380952380952381,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,8.0,0.6818181818181818,22,False,False,15.564993919845193,-6.30477069848375,,
ESP,Spain,Europe & Central Asia,High income,39.7814395823636,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,21.0,22.0,0.5238095238095238,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,14.0,0.4090909090909091,22,False,False,24.671292906194992,2.8015282878660486,,
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,53.447584458329,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,7.0,36.0,0.8571428571428571,42,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,4.0,0.8636363636363636,22,False,False,11.005148030229599,-10.864616588099345,,
GBR,United Kingdom,Europe & Central Asia,High income,57.8165944024802,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,4.0,39.0,0.9285714285714286,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,3.0,0.9090909090909091,22,False,False,6.636138086078397,-15.233626532250547,,
BEL,Belgium,Europe & Central Asia,High income,40.2040682088159,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,20.0,23.0,0.5476190476190477,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,13.0,0.45454545454545453,22,False,False,24.248664279742698,2.3788996614137545,,
CHE,Switzerland,Europe & Central Asia,High income,64.4527324885586,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,1.0,42.0,1.0,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,1.0,1.0,22,True,False,0.0,-21.869764618328944,,mejor de su grupo
SWE,Sweden,Europe & Central Asia,High income,59.0850877646012,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,2.0,41.0,0.9761904761904762,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,Europe & Central Asia,region,2.0,0.9545454545454546,22,False,False,5.3676447239573974,-16.502119894371546,,
AUT,Austria,Europe & Central Asia,High income,42.2135476086252,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,19.0,24.0,0.5714285714285714,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,12.0,0.5,22,False,False,22.239184879933397,0.3694202616044535,,
HUN,Hungary,Europe & Central Asia,High income,34.6765785618852,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,27.0,16.0,0.38095238095238093,42,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,18.0,0.22727272727272727,22,False,False,29.776153926673395,7.906389308344451,,
DNK,Denmark,Europe & Central Asia,High income,50.1245957381868,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,11.0,32.0,0.7619047619047619,42,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,7.0,0.7272727272727273,22,False,False,14.328136750371797,-7.541627867957146,,
DEU,Germany,Europe & Central Asia,High income,52.6206360616167,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,8.0,35.0,0.8333333333333334,42,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,5.0,0.8181818181818182,22,False,False,11.832096426941895,-10.037668191387048,,
POL,Poland,Europe & Central Asia,High income,32.7268057308873,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,29.0,14.0,0.3333333333333333,42,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,19.0,0.18181818181818182,22,False,False,31.725926757671296,9.856162139342352,,
CZE,Czech Republic,Europe & Central Asia,High income,36.2601456488119,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,24.0,19.0,0.4523809523809524,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,16.0,0.3181818181818182,22,False,False,28.192586839746696,6.322822221417752,,
ITA,Italy,Europe & Central Asia,High income,42.9523881318341,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,17.0,26.0,0.6190476190476191,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,11.0,0.5454545454545454,22,False,False,21.500344356724497,-0.3694202616044464,,
BGR,Bulgaria,Europe & Central Asia,High income,35.3641460788917,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,25.0,18.0,0.42857142857142855,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,17.0,0.2727272727272727,22,False,False,29.088586409666895,7.218821791337952,,
FIN,Finland,Europe & Central Asia,High income,50.2223053338181,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,10.0,33.0,0.7857142857142857,42,False,False,high_performer,False,desempeño alto relativo,Europe & Central Asia,region,6.0,0.7727272727272727,22,False,False,14.230427154740497,-7.639337463588447,,
EST,Estonia,Europe & Central Asia,High income,45.8041056493187,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,15.0,28.0,0.6666666666666666,42,False,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,9.0,0.6363636363636364,22,False,False,18.648626839239896,-3.221137779089048,,
GRC,Greece,Europe & Central Asia,High income,30.9938565235821,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,31.0,12.0,0.2857142857142857,42,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,21.0,0.09090909090909091,22,False,False,33.4588759649765,11.589111346647552,,
ROU,Romania,Europe & Central Asia,High income,29.1279533506678,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,33.0,10.0,0.23809523809523808,42,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,22.0,0.045454545454545456,22,False,True,35.3247791378908,13.455014519561853,,peor de su grupo
HRV,Croatia,Europe & Central Asia,High income,31.1754860795854,Q3,Innovación,wipo_out_score,wipo_out_score,observed_or_score,30.0,13.0,0.30952380952380953,42,False,False,low_performer,False,desempeño bajo relativo,Europe & Central Asia,region,20.0,0.13636363636363635,22,False,False,33.2772464089732,11.407481790644251,,
NOR,Norway,Europe & Central Asia,High income,16.66666666666667,Q5,Uso poblacional,anthropic_collaboration_pct,anthropic_collaboration_pct,observed_or_score,1.0,6.0,0.5714285714285714,42,True,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,1.0,0.5909090909090909,22,True,False,0.0,0.0,,mejor de su grupo
IRL,Ireland,Europe & Central Asia,High income,16.66666666666667,Q5,Uso poblacional,anthropic_collaboration_pct,anthropic_collaboration_pct,observed_or_score,1.0,6.0,0.5714285714285714,42,True,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,1.0,0.5909090909090909,22,True,False,0.0,0.0,,mejor de su grupo
FRA,France,Europe & Central Asia,High income,16.66666666666667,Q5,Uso poblacional,anthropic_collaboration_pct,anthropic_collaboration_pct,observed_or_score,1.0,6.0,0.5714285714285714,42,True,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,1.0,0.5909090909090909,22,True,False,0.0,0.0,,mejor de su grupo
ESP,Spain,Europe & Central Asia,High income,16.66666666666667,Q5,Uso poblacional,anthropic_collaboration_pct,anthropic_collaboration_pct,observed_or_score,1.0,6.0,0.5714285714285714,42,True,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,1.0,0.5909090909090909,22,True,False,0.0,0.0,,mejor de su grupo
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,16.66666666666667,Q5,Uso poblacional,anthropic_collaboration_pct,anthropic_collaboration_pct,observed_or_score,1.0,6.0,0.5714285714285714,42,True,False,middle_performer,False,desempeño intermedio relativo,Europe & Central Asia,region,1.0,0.5909090909090909,22,True,False,0.0,0.0,,mejor de su grupo
