STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,REGULATORY_CATEGORY,Regulatory category,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,1.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ISR,Israel,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_TR,Transparency,REG,Regulatory governance,2021,,0.56,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,2.65,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_M,Methodology,REG,Regulatory governance,2021,,0.79,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_SA,Systematic adoption,REG,Regulatory governance,2021,,0.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.56,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_O,Oversight,REG,Regulatory governance,2021,,0.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_M,Methodology,REG,Regulatory governance,2021,,0.79,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_O,Oversight,REG,Regulatory governance,2021,,0.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,ITA,Italy,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P,Primary laws,REG,Regulatory governance,2021,,2.65,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P,Primary laws,REG,Regulatory governance,2021,,2.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_SA,Systematic adoption,REG,Regulatory governance,2021,,0.59,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,2.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_M,Methodology,REG,Regulatory governance,2021,,0.64,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_O,Oversight,REG,Regulatory governance,2021,,0.41,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_M,Methodology,REG,Regulatory governance,2021,,0.64,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_O,Oversight,REG,Regulatory governance,2021,,0.42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_TR,Transparency,REG,Regulatory governance,2021,,0.67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.54,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,JPN,Japan,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_O,Oversight,REG,Regulatory governance,2021,,0.62,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_M,Methodology,REG,Regulatory governance,2021,,0.37,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_M,Methodology,REG,Regulatory governance,2021,,0.37,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_TR,Transparency,REG,Regulatory governance,2021,,0.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_O,Oversight,REG,Regulatory governance,2021,,0.62,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.58,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_SA,Systematic adoption,REG,Regulatory governance,2021,,0.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P,Primary laws,REG,Regulatory governance,2021,,2.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,KOR,Korea,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,2.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,0.59,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_TR,Transparency,REG,Regulatory governance,2021,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.26,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_M,Methodology,REG,Regulatory governance,2021,,0.02,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P,Primary laws,REG,Regulatory governance,2021,,0.54,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_M,Methodology,REG,Regulatory governance,2021,,0.02,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LVA,Latvia,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_SA,Systematic adoption,REG,Regulatory governance,2021,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_SA,Systematic adoption,REG,Regulatory governance,2021,,0.13,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_O,Oversight,REG,Regulatory governance,2021,,0.29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_M,Methodology,REG,Regulatory governance,2021,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P,Primary laws,REG,Regulatory governance,2021,,0.89,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_TR,Transparency,REG,Regulatory governance,2021,,0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_M,Methodology,REG,Regulatory governance,2021,,0.21,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LTU,Lithuania,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,0.62,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_M,Methodology,REG,Regulatory governance,2021,,0.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_TR,Transparency,REG,Regulatory governance,2021,,0.33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_TR,Transparency,REG,Regulatory governance,2021,,0.33,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P_SA,Systematic adoption,REG,Regulatory governance,2021,,0.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,P,Primary laws,REG,Regulatory governance,2021,,0.76,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,0.76,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,LUX,Luxembourg,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_M,Methodology,REG,Regulatory governance,2021,,0.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S,Subordinate regulations,REG,Regulatory governance,2021,,2.78,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV_REG@DF_GOV_REG_2025(1.0),"Stakeholder engagement, RIA, and ex post evaluation indexes - government at a glance indicators, 2025 edition",I,A,Annual,MEX,Mexico,EPE,Ex post evaluation,IX,Index,_Z,Not applicable,2025,2025,S_SA,Systematic adoption,REG,Regulatory governance,2021,,0.72,,A,Normal value,0,Units,_Z,Not applicable,,
