STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,ACTIVITY,Economic activity,POL_CAT,Policy category,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observational value,DECIMALS,Decimals,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MKD,North Macedonia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0048,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SSD,South Sudan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.204625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ZWE,Zimbabwe,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0315,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ZMB,Zambia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0874,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,VNM,Viet Nam,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.1736825,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UZB,Uzbekistan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.15025,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,URY,Uruguay,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.02955,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UKR,Ukraine,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.059725,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,UGA,Uganda,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0444,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TUN,Tunisia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.058925,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,THA,Thailand,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.177975,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TZA,Tanzania,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.167433333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TJK,Tajikistan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0730375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ZAF,South Africa,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0202,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SGP,Singapore,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0451,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SYC,Seychelles,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.23959,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SAU,Saudi Arabia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.377804167,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,RWA,Rwanda,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0131,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,PHL,Philippines,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.3189125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,PER,Peru,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0144,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,PSE,Palestinian Authority or West Bank and Gaza Strip,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.658375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NAM,Namibia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.033716667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MMR,Myanmar,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.112822917,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MOZ,Mozambique,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.145808333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MAR,Morocco,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0322,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MNE,Montenegro,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.012725,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MNG,Mongolia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.048,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MDA,Moldova,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0073625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MUS,Mauritius,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.030485417,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MYS,Malaysia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.215801458,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MWI,Malawi,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.155560417,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MDG,Madagascar,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.14875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LBY,Libya,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.5911,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LSO,Lesotho,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.05,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LBN,Lebanon,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.352791667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LAO,Lao People’s Democratic Republic,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.3586275,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KGZ,Kyrgyzstan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.15,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KEN,Kenya,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.171646667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KAZ,Kazakhstan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.03585,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,JOR,Jordan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.296633333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IDN,Indonesia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.308992708,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IND,India,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.190935,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GEO,Georgia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.01085,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWZ,Eswatini,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.079291667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,EGY,Egypt,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.23215125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,COD,Democratic Republic of the Congo,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.070441667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HRV,Croatia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.00826,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CHN,China (People’s Republic of),_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.136225,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KHM,Cambodia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.069091667,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BDI,Burundi,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.120833333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BGR,Bulgaria,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.012575,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BRN,Brunei Darussalam,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.148508333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BRA,Brazil,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0204875,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BWA,Botswana,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.056183333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BIH,Bosnia and Herzegovina,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.003375,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BLR,Belarus,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.06025,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,BGD,Bangladesh,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.02435,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,AZE,Azerbaijan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.040625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARM,Armenia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0165,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ARG,Argentina,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0402,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,AGO,Angola,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.063758333,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,DZA,Algeria,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.6345625,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ALB,Albania,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.014225,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,USA,United States,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.024,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,TUR,Türkiye,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.102125,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,CHE,Switzerland,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.09372,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SWE,Sweden,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0074475,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ESP,Spain,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.008685,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,SVK,Slovak Republic,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.01218,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,POL,Poland,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.057585,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NOR,Norway,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.01206,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NZL,New Zealand,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.03295,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,NLD,Netherlands,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.00864,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,MEX,Mexico,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0415,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,LVA,Latvia,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.006075,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,KOR,Korea,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.096725,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,JPN,Japan,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0213,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ITA,Italy,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.00954,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ISR,Israel,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.0344,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,IRL,Ireland,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.00726,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,ISL,Iceland,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.09356,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,HUN,Hungary,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.01527,,5,Five,0,Units,A,Normal value
DATAFLOW,OECD.DAF.INV:DSD_FDIRRI_SCORES@DF_FDIRRI_SCORES(2.0),OECD FDI Regulatory Restrictiveness Index - Scores,I,GRC,Greece,_T,Total - All activities,CLAS1_1,Foreign equity limits,RR,Regulatory restrictiveness,IX,Index,2018,,0.013335,,5,Five,0,Units,A,Normal value
