date,country,relative_ai_hiring_index
10/1/21,Slovenia,0.18434
11/1/21,Slovenia,0.02977
12/1/21,Slovenia,0.00567
1/1/22,Slovenia,-0.17099
2/1/22,Slovenia,-0.18801
3/1/22,Slovenia,-0.26562
4/1/22,Slovenia,-0.30074
5/1/22,Slovenia,-0.02812
6/1/22,Slovenia,-0.10369
7/1/22,Slovenia,-0.03066
8/1/22,Slovenia,-0.22698
9/1/22,Slovenia,-0.13651
10/1/22,Slovenia,-0.14516
11/1/22,Slovenia,-0.04814
12/1/22,Slovenia,0.0127
1/1/23,Slovenia,0.02146
2/1/23,Slovenia,-0.07181
3/1/23,Slovenia,-0.02804
4/1/23,Slovenia,0.06028
5/1/23,Slovenia,-0.07218
6/1/23,Slovenia,0.06167
7/1/23,Slovenia,0.04364
8/1/23,Slovenia,0.27045
9/1/23,Slovenia,-0.03001
10/1/23,Slovenia,-0.08199
11/1/23,Slovenia,-0.18595
12/1/23,Slovenia,-0.04471
1/1/24,Slovenia,0.17235
2/1/24,Slovenia,0.53596
3/1/24,Slovenia,0.52953
4/1/24,Slovenia,0.24073
5/1/24,Slovenia,0.06948
6/1/24,Slovenia,-0.01865
7/1/24,Slovenia,0.06125
8/1/24,Slovenia,0.12614
9/1/24,Slovenia,0.33813
10/1/24,Slovenia,0.59303
11/1/24,Slovenia,0.60293
12/1/24,Slovenia,0.27529
1/1/25,Slovenia,-0.01346
2/1/25,Slovenia,-0.17436
3/1/25,Slovenia,-0.20409
4/1/25,Slovenia,0.00025
5/1/25,Slovenia,0.11763
6/1/25,Slovenia,0.22088
7/1/25,Slovenia,-0.02906
8/1/25,Slovenia,-0.11594
9/1/25,Slovenia,-0.11623
10/1/25,Slovenia,-0.16382
11/1/25,Slovenia,-0.15053
12/1/25,Slovenia,-0.05325
1/1/18,South Africa,0.09922
2/1/18,South Africa,0.08483
3/1/18,South Africa,0.07794
4/1/18,South Africa,0.15954
5/1/18,South Africa,0.11852
6/1/18,South Africa,0.12402
7/1/18,South Africa,-0.03189
8/1/18,South Africa,-0.01394
9/1/18,South Africa,-0.03018
10/1/18,South Africa,-0.03609
11/1/18,South Africa,-0.03213
12/1/18,South Africa,0.01145
1/1/19,South Africa,0.09456
2/1/19,South Africa,0.0953
3/1/19,South Africa,0.15786
4/1/19,South Africa,0.08851
5/1/19,South Africa,0.02256
6/1/19,South Africa,0.02086
7/1/19,South Africa,0.07961
8/1/19,South Africa,0.08038
9/1/19,South Africa,0.06403
10/1/19,South Africa,0.05317
11/1/19,South Africa,0.07261
12/1/19,South Africa,-0.01407
1/1/20,South Africa,-0.04644
2/1/20,South Africa,-0.05104
3/1/20,South Africa,0.1077
4/1/20,South Africa,0.21957
5/1/20,South Africa,0.30961
6/1/20,South Africa,0.21639
7/1/20,South Africa,0.05168
8/1/20,South Africa,-0.01959
9/1/20,South Africa,-0.08258
10/1/20,South Africa,-0.05804
11/1/20,South Africa,-0.04762
12/1/20,South Africa,-0.01457
1/1/21,South Africa,-0.00437
2/1/21,South Africa,-0.00315
3/1/21,South Africa,-0.10698
4/1/21,South Africa,-0.13582
5/1/21,South Africa,-0.19522
6/1/21,South Africa,-0.09959
7/1/21,South Africa,0.05373
8/1/21,South Africa,0.17282
9/1/21,South Africa,0.21951
10/1/21,South Africa,0.15906
11/1/21,South Africa,0.11298
12/1/21,South Africa,0.07423
1/1/22,South Africa,0.06429
2/1/22,South Africa,-0.0131
3/1/22,South Africa,-0.00937
4/1/22,South Africa,-0.05745
5/1/22,South Africa,0.03054
6/1/22,South Africa,-0.03178
7/1/22,South Africa,-0.07049
8/1/22,South Africa,-0.10584
9/1/22,South Africa,-0.06688
10/1/22,South Africa,-0.04165
11/1/22,South Africa,-0.0274
12/1/22,South Africa,-0.01018
1/1/23,South Africa,0.02209
2/1/23,South Africa,0.05603
3/1/23,South Africa,-0.02745
4/1/23,South Africa,-0.07313
5/1/23,South Africa,-0.08011
6/1/23,South Africa,-0.0564
7/1/23,South Africa,0.01396
8/1/23,South Africa,-0.04117
9/1/23,South Africa,-0.04472
10/1/23,South Africa,-0.04696
11/1/23,South Africa,-0.04237
12/1/23,South Africa,-0.02223
1/1/24,South Africa,-0.08137
2/1/24,South Africa,0.05061
3/1/24,South Africa,0.13437
4/1/24,South Africa,0.28297
5/1/24,South Africa,0.13833
6/1/24,South Africa,0.18017
7/1/24,South Africa,0.12219
8/1/24,South Africa,0.22666
9/1/24,South Africa,0.20908
10/1/24,South Africa,0.18865
11/1/24,South Africa,0.17335
12/1/24,South Africa,0.16037
1/1/25,South Africa,0.17824
2/1/25,South Africa,0.0848
3/1/25,South Africa,0.08646
4/1/25,South Africa,0.07936
5/1/25,South Africa,0.16527
6/1/25,South Africa,0.12066
7/1/25,South Africa,0.0928
8/1/25,South Africa,0.04918
9/1/25,South Africa,0.04012
10/1/25,South Africa,0.05968
11/1/25,South Africa,0.09202
12/1/25,South Africa,0.09643
1/1/18,South Korea,0.05633
2/1/18,South Korea,-0.03708
3/1/18,South Korea,0.261
4/1/18,South Korea,0.07308
5/1/18,South Korea,0.18151
6/1/18,South Korea,-0.00847
7/1/18,South Korea,0.25484
8/1/18,South Korea,0.11722
9/1/18,South Korea,0.12471
10/1/18,South Korea,-0.04188
11/1/18,South Korea,0.04209
12/1/18,South Korea,0.09323
1/1/19,South Korea,0.25933
2/1/19,South Korea,0.34541
3/1/19,South Korea,0.19463
4/1/19,South Korea,0.18461
5/1/19,South Korea,0.04191
6/1/19,South Korea,0.15439
7/1/19,South Korea,-0.00522
8/1/19,South Korea,0.0146
9/1/19,South Korea,-0.00261
10/1/19,South Korea,0.09071
11/1/19,South Korea,0.0463
12/1/19,South Korea,0.00113
1/1/20,South Korea,-0.12483
2/1/20,South Korea,-0.09067
3/1/20,South Korea,-0.07567
4/1/20,South Korea,0.03777
5/1/20,South Korea,0.03972
6/1/20,South Korea,0.09284
7/1/20,South Korea,0.17661
8/1/20,South Korea,0.31401
9/1/20,South Korea,0.20926
10/1/20,South Korea,0.11053
11/1/20,South Korea,0.05762
12/1/20,South Korea,0.14919
1/1/21,South Korea,0.08526
2/1/21,South Korea,-0.01197
3/1/21,South Korea,0.00016
4/1/21,South Korea,-0.03175
5/1/21,South Korea,0.0117
6/1/21,South Korea,-0.11099
7/1/21,South Korea,-0.09967
8/1/21,South Korea,-0.13159
9/1/21,South Korea,-0.03358
10/1/21,South Korea,-0.01147
11/1/21,South Korea,-0.0294
12/1/21,South Korea,-0.15808
1/1/22,South Korea,-0.05391
2/1/22,South Korea,-0.01696
3/1/22,South Korea,0.06571
4/1/22,South Korea,-0.01613
5/1/22,South Korea,0.00604
6/1/22,South Korea,0.0185
7/1/22,South Korea,0.00876
8/1/22,South Korea,-0.04022
9/1/22,South Korea,-0.05289
10/1/22,South Korea,-0.06293
11/1/22,South Korea,-0.02016
12/1/22,South Korea,-0.0086
1/1/23,South Korea,-0.00566
2/1/23,South Korea,0.01242
3/1/23,South Korea,-0.07189
4/1/23,South Korea,-0.1038
5/1/23,South Korea,-0.14452
6/1/23,South Korea,-0.07812
7/1/23,South Korea,-0.05427
8/1/23,South Korea,-0.02475
9/1/23,South Korea,-0.01173
10/1/23,South Korea,0.05139
11/1/23,South Korea,0.02968
12/1/23,South Korea,0.07735
1/1/24,South Korea,0.0225
2/1/24,South Korea,0.03095
3/1/24,South Korea,0.08053
4/1/24,South Korea,0.18437
5/1/24,South Korea,0.23133
6/1/24,South Korea,0.22367
7/1/24,South Korea,0.22758
8/1/24,South Korea,0.20183
9/1/24,South Korea,0.11821
10/1/24,South Korea,0.01517
11/1/24,South Korea,0.04413
12/1/24,South Korea,0.05736
1/1/25,South Korea,0.04477
2/1/25,South Korea,0.04517
3/1/25,South Korea,-0.00324
4/1/25,South Korea,0.02983
5/1/25,South Korea,0.02835
6/1/25,South Korea,0.00019
7/1/25,South Korea,-0.05984
8/1/25,South Korea,-0.06805
9/1/25,South Korea,0.04498
10/1/25,South Korea,0.14805
11/1/25,South Korea,0.12905
12/1/25,South Korea,0.09931
1/1/18,Spain,0.16222
2/1/18,Spain,0.11006
3/1/18,Spain,0.13199
4/1/18,Spain,0.05159
5/1/18,Spain,0.00762
6/1/18,Spain,0.01462
7/1/18,Spain,0.06979
8/1/18,Spain,0.08642
9/1/18,Spain,0.08787
10/1/18,Spain,0.04433
11/1/18,Spain,0.04532
12/1/18,Spain,0.04644
1/1/19,Spain,0.02012
2/1/19,Spain,0.03243
3/1/19,Spain,0.01737
4/1/19,Spain,0.06014
5/1/19,Spain,0.06437
6/1/19,Spain,0.05873
7/1/19,Spain,0.03384
8/1/19,Spain,0.00457
9/1/19,Spain,-0.00721
10/1/19,Spain,0.00132
11/1/19,Spain,-0.0148
12/1/19,Spain,-0.01559
1/1/20,Spain,-0.02237
2/1/20,Spain,-0.04716
3/1/20,Spain,0.02637
4/1/20,Spain,0.12327
5/1/20,Spain,0.25073
6/1/20,Spain,0.16712
7/1/20,Spain,0.05326
8/1/20,Spain,-0.03547
9/1/20,Spain,-0.05672
10/1/20,Spain,-0.01984
11/1/20,Spain,0.00596
12/1/20,Spain,0.04564
1/1/21,Spain,0.06676
2/1/21,Spain,0.10863
3/1/21,Spain,0.04814
4/1/21,Spain,-0.04625
5/1/21,Spain,-0.14057
6/1/21,Spain,-0.07773
7/1/21,Spain,-0.01941
8/1/21,Spain,0.07941
9/1/21,Spain,0.08359
10/1/21,Spain,0.04257
11/1/21,Spain,-0.01288
12/1/21,Spain,-0.05598
1/1/22,Spain,-0.05877
2/1/22,Spain,-0.05618
3/1/22,Spain,-0.07393
4/1/22,Spain,-0.07912
5/1/22,Spain,-0.10127
6/1/22,Spain,-0.11216
7/1/22,Spain,-0.06638
8/1/22,Spain,-0.0517
9/1/22,Spain,-0.03555
10/1/22,Spain,-0.05252
11/1/22,Spain,-0.03225
12/1/22,Spain,-0.01799
1/1/23,Spain,-0.03793
2/1/23,Spain,-0.05106
3/1/23,Spain,-0.07978
4/1/23,Spain,-0.05572
5/1/23,Spain,-0.03853
6/1/23,Spain,-0.03077
7/1/23,Spain,-0.07463
8/1/23,Spain,-0.07531
9/1/23,Spain,-0.04494
10/1/23,Spain,-0.03233
11/1/23,Spain,-0.02853
12/1/23,Spain,-0.04434
1/1/24,Spain,-0.00615
2/1/24,Spain,-0.00263
3/1/24,Spain,0.0618
4/1/24,Spain,0.04221
5/1/24,Spain,0.05759
6/1/24,Spain,0.02904
7/1/24,Spain,0.06603
8/1/24,Spain,0.06547
9/1/24,Spain,0.04855
10/1/24,Spain,0.0806
11/1/24,Spain,0.10355
12/1/24,Spain,0.14422
1/1/25,Spain,0.12197
2/1/25,Spain,0.12381
3/1/25,Spain,0.07218
4/1/25,Spain,0.08139
5/1/25,Spain,0.07782
6/1/25,Spain,0.11878
7/1/25,Spain,0.11349
8/1/25,Spain,0.08783
9/1/25,Spain,0.09607
10/1/25,Spain,0.086
11/1/25,Spain,0.08542
12/1/25,Spain,0.04685
1/1/18,Sweden,0.06926
2/1/18,Sweden,0.09186
3/1/18,Sweden,-0.03834
4/1/18,Sweden,-0.02835
5/1/18,Sweden,0.00767
6/1/18,Sweden,0.15246
7/1/18,Sweden,0.02611
8/1/18,Sweden,-0.02948
9/1/18,Sweden,-0.04858
10/1/18,Sweden,0.09157
11/1/18,Sweden,0.09057
12/1/18,Sweden,0.01164
1/1/19,Sweden,-0.04744
2/1/19,Sweden,-0.03436
3/1/19,Sweden,0.11242
4/1/19,Sweden,0.10751
5/1/19,Sweden,0.03031
6/1/19,Sweden,-0.03857
7/1/19,Sweden,0.02632
8/1/19,Sweden,0.0917
9/1/19,Sweden,0.12211
10/1/19,Sweden,0.02256
11/1/19,Sweden,0.01516
12/1/19,Sweden,-0.05272
1/1/20,Sweden,0.04983
2/1/20,Sweden,0.03884
3/1/20,Sweden,0.0193
4/1/20,Sweden,0.03023
5/1/20,Sweden,0.06088
6/1/20,Sweden,0.10278
7/1/20,Sweden,-0.01407
8/1/20,Sweden,-0.00843
9/1/20,Sweden,-0.04386
10/1/20,Sweden,0.03701
11/1/20,Sweden,0.04136
12/1/20,Sweden,0.09755
1/1/21,Sweden,0.0582
2/1/21,Sweden,0.01052
3/1/21,Sweden,0.02866
4/1/21,Sweden,0.02366
5/1/21,Sweden,0.07619
6/1/21,Sweden,0.0482
7/1/21,Sweden,0.12321
8/1/21,Sweden,0.10079
9/1/21,Sweden,0.08577
10/1/21,Sweden,0.01423
11/1/21,Sweden,-0.02044
12/1/21,Sweden,-0.02176
1/1/22,Sweden,-0.03744
2/1/22,Sweden,-0.02316
3/1/22,Sweden,-0.02892
4/1/22,Sweden,-0.04348
5/1/22,Sweden,-0.08645
6/1/22,Sweden,-0.11777
7/1/22,Sweden,-0.11989
8/1/22,Sweden,-0.09071
9/1/22,Sweden,-0.03838
10/1/22,Sweden,0.02275
11/1/22,Sweden,0.01181
12/1/22,Sweden,-0.04051
1/1/23,Sweden,-0.07102
2/1/23,Sweden,-0.03574
3/1/23,Sweden,-0.00074
4/1/23,Sweden,-0.0029
5/1/23,Sweden,-0.0106
6/1/23,Sweden,0.00093
7/1/23,Sweden,0.02648
8/1/23,Sweden,0.00657
9/1/23,Sweden,0.0026
10/1/23,Sweden,-0.007
11/1/23,Sweden,0.01637
12/1/23,Sweden,0.04156
1/1/24,Sweden,0.08618
2/1/24,Sweden,0.11195
3/1/24,Sweden,0.10874
4/1/24,Sweden,0.1155
5/1/24,Sweden,0.11893
6/1/24,Sweden,0.145
7/1/24,Sweden,0.12652
8/1/24,Sweden,0.10545
9/1/24,Sweden,0.10499
10/1/24,Sweden,0.09009
11/1/24,Sweden,0.23168
12/1/24,Sweden,0.39286
1/1/25,Sweden,0.39192
2/1/25,Sweden,0.27381
3/1/25,Sweden,0.1283
4/1/25,Sweden,0.14536
5/1/25,Sweden,0.14556
6/1/25,Sweden,0.09831
7/1/25,Sweden,0.16299
8/1/25,Sweden,0.13497
9/1/25,Sweden,0.15035
10/1/25,Sweden,0.07537
11/1/25,Sweden,-0.01912
12/1/25,Sweden,-0.11563
1/1/18,Switzerland,0.13031
2/1/18,Switzerland,0.06487
3/1/18,Switzerland,0.05906
4/1/18,Switzerland,0.00828
5/1/18,Switzerland,-0.13274
6/1/18,Switzerland,-0.08668
7/1/18,Switzerland,-0.0159
8/1/18,Switzerland,0.16517
9/1/18,Switzerland,0.26691
10/1/18,Switzerland,0.26877
11/1/18,Switzerland,0.10464
12/1/18,Switzerland,0.09861
1/1/19,Switzerland,0.04962
2/1/19,Switzerland,0.1491
3/1/19,Switzerland,0.07706
4/1/19,Switzerland,0.15051
5/1/19,Switzerland,0.12776
6/1/19,Switzerland,0.06724
7/1/19,Switzerland,0.02265
8/1/19,Switzerland,-0.02145
9/1/19,Switzerland,-0.07176
10/1/19,Switzerland,-0.0904
11/1/19,Switzerland,-0.13058
12/1/19,Switzerland,-0.08164
1/1/20,Switzerland,-0.0669
2/1/20,Switzerland,-0.01638
3/1/20,Switzerland,-0.03354
4/1/20,Switzerland,-0.08207
5/1/20,Switzerland,-0.05696
6/1/20,Switzerland,-0.02923
7/1/20,Switzerland,-0.01538
8/1/20,Switzerland,-0.02537
9/1/20,Switzerland,-0.0307
10/1/20,Switzerland,0.01182
11/1/20,Switzerland,0.00543
12/1/20,Switzerland,-0.02184
1/1/21,Switzerland,-0.05664
2/1/21,Switzerland,-0.09611
3/1/21,Switzerland,-0.04328
4/1/21,Switzerland,-0.01782
5/1/21,Switzerland,0.01974
6/1/21,Switzerland,-0.01789
7/1/21,Switzerland,-0.03532
8/1/21,Switzerland,-0.02662
9/1/21,Switzerland,-0.02122
10/1/21,Switzerland,-0.05677
11/1/21,Switzerland,-0.07338
12/1/21,Switzerland,-0.0955
1/1/22,Switzerland,-0.09447
2/1/22,Switzerland,-0.10608
3/1/22,Switzerland,-0.09621
4/1/22,Switzerland,-0.07111
5/1/22,Switzerland,-0.08194
6/1/22,Switzerland,-0.09744
7/1/22,Switzerland,-0.07459
8/1/22,Switzerland,-0.04917
9/1/22,Switzerland,-0.02412
10/1/22,Switzerland,-0.04864
11/1/22,Switzerland,-0.06248
12/1/22,Switzerland,-0.08107
1/1/23,Switzerland,-0.05715
2/1/23,Switzerland,-0.05061
3/1/23,Switzerland,-0.05622
4/1/23,Switzerland,-0.09935
5/1/23,Switzerland,-0.14435
6/1/23,Switzerland,-0.099
7/1/23,Switzerland,-0.11027
8/1/23,Switzerland,-0.08536
9/1/23,Switzerland,-0.1241
10/1/23,Switzerland,-0.11204
11/1/23,Switzerland,-0.08614
12/1/23,Switzerland,-0.06593
1/1/24,Switzerland,-0.04377
2/1/24,Switzerland,-0.0481
3/1/24,Switzerland,-0.00784
4/1/24,Switzerland,0.05282
5/1/24,Switzerland,0.1142
6/1/24,Switzerland,0.08516
7/1/24,Switzerland,0.08926
8/1/24,Switzerland,0.08606
9/1/24,Switzerland,0.11259
10/1/24,Switzerland,0.13212
11/1/24,Switzerland,0.14435
12/1/24,Switzerland,0.24033
1/1/25,Switzerland,0.21994
2/1/25,Switzerland,0.22347
3/1/25,Switzerland,0.12113
4/1/25,Switzerland,0.08945
5/1/25,Switzerland,0.0889
6/1/25,Switzerland,0.10291
7/1/25,Switzerland,0.10077
8/1/25,Switzerland,0.06414
9/1/25,Switzerland,0.06772
10/1/25,Switzerland,0.07359
11/1/25,Switzerland,0.07753
12/1/25,Switzerland,0.01606
1/1/18,Turkey,0.19764
2/1/18,Turkey,0.20965
3/1/18,Turkey,0.27291
4/1/18,Turkey,0.21731
5/1/18,Turkey,0.19005
6/1/18,Turkey,0.14367
7/1/18,Turkey,0.28907
8/1/18,Turkey,0.26311
9/1/18,Turkey,0.25068
10/1/18,Turkey,0.17335
11/1/18,Turkey,0.11227
12/1/18,Turkey,0.04518
1/1/19,Turkey,-0.01792
2/1/19,Turkey,0.01196
3/1/19,Turkey,0.04142
4/1/19,Turkey,0.07421
5/1/19,Turkey,0.05288
6/1/19,Turkey,0.07423
7/1/19,Turkey,0.06021
8/1/19,Turkey,0.08929
9/1/19,Turkey,0.09735
10/1/19,Turkey,0.14848
11/1/19,Turkey,0.17573
12/1/19,Turkey,0.19064
1/1/20,Turkey,0.13158
2/1/20,Turkey,0.03687
3/1/20,Turkey,0.01361
4/1/20,Turkey,0.14091
5/1/20,Turkey,0.19136
6/1/20,Turkey,0.1251
7/1/20,Turkey,-0.00374
8/1/20,Turkey,0.04138
9/1/20,Turkey,0.16268
10/1/20,Turkey,0.16694
11/1/20,Turkey,0.11689
12/1/20,Turkey,0.07449
1/1/21,Turkey,0.12887
2/1/21,Turkey,0.19897
3/1/21,Turkey,0.18587
4/1/21,Turkey,0.03562
5/1/21,Turkey,-0.00267
6/1/21,Turkey,-0.0034
7/1/21,Turkey,0.00557
8/1/21,Turkey,-0.04551
9/1/21,Turkey,-0.11407
10/1/21,Turkey,-0.06194
11/1/21,Turkey,-0.06437
12/1/21,Turkey,-0.05992
1/1/22,Turkey,-0.07727
2/1/22,Turkey,-0.10649
3/1/22,Turkey,-0.11865
4/1/22,Turkey,-0.11502
5/1/22,Turkey,-0.11675
6/1/22,Turkey,-0.12683
7/1/22,Turkey,-0.11226
8/1/22,Turkey,-0.14966
9/1/22,Turkey,-0.16771
10/1/22,Turkey,-0.20199
11/1/22,Turkey,-0.15929
12/1/22,Turkey,-0.14427
1/1/23,Turkey,-0.15547
2/1/23,Turkey,-0.12545
3/1/23,Turkey,-0.13716
4/1/23,Turkey,-0.15357
5/1/23,Turkey,-0.22404
6/1/23,Turkey,-0.16238
7/1/23,Turkey,-0.13277
8/1/23,Turkey,-0.02228
9/1/23,Turkey,-0.02383
10/1/23,Turkey,-0.00552
11/1/23,Turkey,-0.05223
12/1/23,Turkey,-0.05138
1/1/24,Turkey,-0.0081
2/1/24,Turkey,-0.0003
3/1/24,Turkey,0.05594
4/1/24,Turkey,0.08145
5/1/24,Turkey,0.15708
6/1/24,Turkey,0.10138
7/1/24,Turkey,0.10847
8/1/24,Turkey,0.09085
9/1/24,Turkey,0.13184
10/1/24,Turkey,0.13801
11/1/24,Turkey,0.17132
12/1/24,Turkey,0.18966
1/1/25,Turkey,0.17739
2/1/25,Turkey,0.15445
3/1/25,Turkey,0.10426
4/1/25,Turkey,0.07334
5/1/25,Turkey,0.08146
6/1/25,Turkey,0.08876
7/1/25,Turkey,0.13986
8/1/25,Turkey,0.09928
9/1/25,Turkey,0.11848
10/1/25,Turkey,0.08091
11/1/25,Turkey,0.09458
12/1/25,Turkey,0.11823
1/1/18,United Arab Emirates,0.10259
2/1/18,United Arab Emirates,0.10774
3/1/18,United Arab Emirates,0.12779
4/1/18,United Arab Emirates,0.1593
5/1/18,United Arab Emirates,0.29298
6/1/18,United Arab Emirates,0.3156
7/1/18,United Arab Emirates,0.04803
8/1/18,United Arab Emirates,0.01081
9/1/18,United Arab Emirates,0.04289
10/1/18,United Arab Emirates,0.18306
11/1/18,United Arab Emirates,0.09823
12/1/18,United Arab Emirates,0.05318
1/1/19,United Arab Emirates,0.07856
2/1/19,United Arab Emirates,0.16484
3/1/19,United Arab Emirates,0.07434
4/1/19,United Arab Emirates,0.02125
5/1/19,United Arab Emirates,-0.09121
6/1/19,United Arab Emirates,0.00461
7/1/19,United Arab Emirates,0.1276
8/1/19,United Arab Emirates,0.0857
9/1/19,United Arab Emirates,-0.00888
10/1/19,United Arab Emirates,-0.02739
11/1/19,United Arab Emirates,0.17714
12/1/19,United Arab Emirates,0.1484
1/1/20,United Arab Emirates,-0.0369
2/1/20,United Arab Emirates,-0.19538
3/1/20,United Arab Emirates,-0.0526
4/1/20,United Arab Emirates,0.10374
5/1/20,United Arab Emirates,0.21507
6/1/20,United Arab Emirates,0.03381
7/1/20,United Arab Emirates,-0.08826
8/1/20,United Arab Emirates,-0.06068
9/1/20,United Arab Emirates,0.05396
10/1/20,United Arab Emirates,0.15401
11/1/20,United Arab Emirates,0.13762
12/1/20,United Arab Emirates,0.12084
1/1/21,United Arab Emirates,0.20614
2/1/21,United Arab Emirates,0.20651
3/1/21,United Arab Emirates,0.08358
4/1/21,United Arab Emirates,-0.08989
5/1/21,United Arab Emirates,-0.13722
6/1/21,United Arab Emirates,-0.05588
7/1/21,United Arab Emirates,-0.01278
8/1/21,United Arab Emirates,0.03313
9/1/21,United Arab Emirates,-0.11002
10/1/21,United Arab Emirates,-0.14577
11/1/21,United Arab Emirates,-0.25408
12/1/21,United Arab Emirates,-0.23744
1/1/22,United Arab Emirates,-0.22933
2/1/22,United Arab Emirates,-0.13874
3/1/22,United Arab Emirates,-0.03973
4/1/22,United Arab Emirates,-0.01203
5/1/22,United Arab Emirates,-0.03239
6/1/22,United Arab Emirates,-0.09897
7/1/22,United Arab Emirates,-0.07201
8/1/22,United Arab Emirates,-0.08814
9/1/22,United Arab Emirates,-0.03661
10/1/22,United Arab Emirates,-0.04697
11/1/22,United Arab Emirates,0.04108
12/1/22,United Arab Emirates,0.0421
1/1/23,United Arab Emirates,0.02535
2/1/23,United Arab Emirates,-0.08899
3/1/23,United Arab Emirates,-0.1471
4/1/23,United Arab Emirates,-0.15111
5/1/23,United Arab Emirates,-0.03373
6/1/23,United Arab Emirates,-0.04282
7/1/23,United Arab Emirates,0.03329
8/1/23,United Arab Emirates,-0.04232
9/1/23,United Arab Emirates,0.00078
10/1/23,United Arab Emirates,-0.05613
11/1/23,United Arab Emirates,-0.08375
12/1/23,United Arab Emirates,-0.05258
1/1/24,United Arab Emirates,-0.01673
2/1/24,United Arab Emirates,0.09566
3/1/24,United Arab Emirates,0.04028
4/1/24,United Arab Emirates,0.05654
5/1/24,United Arab Emirates,-0.05104
6/1/24,United Arab Emirates,0.01885
7/1/24,United Arab Emirates,0.02022
8/1/24,United Arab Emirates,0.10022
9/1/24,United Arab Emirates,0.13421
10/1/24,United Arab Emirates,0.10934
11/1/24,United Arab Emirates,0.09206
12/1/24,United Arab Emirates,0.02642
1/1/25,United Arab Emirates,0.03813
2/1/25,United Arab Emirates,0.03379
3/1/25,United Arab Emirates,0.05236
4/1/25,United Arab Emirates,0.01105
5/1/25,United Arab Emirates,0.07384
6/1/25,United Arab Emirates,0.13279
7/1/25,United Arab Emirates,0.15218
8/1/25,United Arab Emirates,0.09217
9/1/25,United Arab Emirates,-0.00634
10/1/25,United Arab Emirates,0.01209
11/1/25,United Arab Emirates,0.02886
12/1/25,United Arab Emirates,0.08629
1/1/18,United Kingdom,0.07562
2/1/18,United Kingdom,0.05761
3/1/18,United Kingdom,0.05449
4/1/18,United Kingdom,0.05463
5/1/18,United Kingdom,0.04286
6/1/18,United Kingdom,0.00588
7/1/18,United Kingdom,0.00574
8/1/18,United Kingdom,-0.00199
9/1/18,United Kingdom,-0.01198
10/1/18,United Kingdom,-0.00393
11/1/18,United Kingdom,-0.01215
12/1/18,United Kingdom,-0.02271
1/1/19,United Kingdom,-0.03645
2/1/19,United Kingdom,-0.01881
3/1/19,United Kingdom,0.00123
4/1/19,United Kingdom,-0.01571
5/1/19,United Kingdom,-0.00988
6/1/19,United Kingdom,0.03059
7/1/19,United Kingdom,0.0543
8/1/19,United Kingdom,0.04607
9/1/19,United Kingdom,0.002
10/1/19,United Kingdom,-0.02076
11/1/19,United Kingdom,-0.01652
12/1/19,United Kingdom,0.02057
1/1/20,United Kingdom,0.04031
2/1/20,United Kingdom,0.05664
3/1/20,United Kingdom,0.02246
4/1/20,United Kingdom,0.09588
5/1/20,United Kingdom,0.07798
6/1/20,United Kingdom,0.13211
7/1/20,United Kingdom,0.03883
8/1/20,United Kingdom,0.03522
9/1/20,United Kingdom,-0.0117
10/1/20,United Kingdom,-0.00098
11/1/20,United Kingdom,-0.00317
12/1/20,United Kingdom,-0.04557
1/1/21,United Kingdom,-0.02082
2/1/21,United Kingdom,-0.00391
3/1/21,United Kingdom,0.02915
4/1/21,United Kingdom,-0.03283
5/1/21,United Kingdom,-0.05782
6/1/21,United Kingdom,-0.10663
7/1/21,United Kingdom,-0.05318
8/1/21,United Kingdom,-0.02793
9/1/21,United Kingdom,0.0293
10/1/21,United Kingdom,0.01708
11/1/21,United Kingdom,0.02069
12/1/21,United Kingdom,0.069
1/1/22,United Kingdom,0.05708
2/1/22,United Kingdom,0.01882
3/1/22,United Kingdom,-0.00864
4/1/22,United Kingdom,-0.02856
5/1/22,United Kingdom,-0.00356
6/1/22,United Kingdom,-0.03189
7/1/22,United Kingdom,-0.00927
8/1/22,United Kingdom,-0.02903
9/1/22,United Kingdom,-0.02111
10/1/22,United Kingdom,-0.02879
11/1/22,United Kingdom,-0.03247
12/1/22,United Kingdom,-0.05229
1/1/23,United Kingdom,-0.07874
2/1/23,United Kingdom,-0.08217
3/1/23,United Kingdom,-0.08489
4/1/23,United Kingdom,-0.07642
5/1/23,United Kingdom,-0.08759
6/1/23,United Kingdom,-0.07598
7/1/23,United Kingdom,-0.08531
8/1/23,United Kingdom,-0.09027
9/1/23,United Kingdom,-0.07671
10/1/23,United Kingdom,-0.05941
11/1/23,United Kingdom,-0.05926
12/1/23,United Kingdom,-0.07656
1/1/24,United Kingdom,-0.0556
2/1/24,United Kingdom,-0.01882
3/1/24,United Kingdom,-0.00027
4/1/24,United Kingdom,0.02829
5/1/24,United Kingdom,0.03224
6/1/24,United Kingdom,0.05692
7/1/24,United Kingdom,0.05163
8/1/24,United Kingdom,0.07119
9/1/24,United Kingdom,0.05467
10/1/24,United Kingdom,0.05806
11/1/24,United Kingdom,0.06991
12/1/24,United Kingdom,0.07441
1/1/25,United Kingdom,0.07991
2/1/25,United Kingdom,0.05467
3/1/25,United Kingdom,0.07846
4/1/25,United Kingdom,0.06194
5/1/25,United Kingdom,0.09408
6/1/25,United Kingdom,0.08693
7/1/25,United Kingdom,0.09439
